TEMPERATURE: temperature salle

08/08/2013 09:41:36 AM	1375947696	19.937
08/08/2013 09:40:47 AM	1375947647	19.875
08/08/2013 09:39:57 AM	1375947597	19.812
08/08/2013 09:39:07 AM	1375947547	19.875
08/08/2013 09:38:16 AM	1375947496	19.812
08/08/2013 09:37:27 AM	1375947447	19.812
08/08/2013 09:36:37 AM	1375947397	19.812
08/08/2013 09:35:47 AM	1375947347	19.75
08/08/2013 09:34:57 AM	1375947297	19.812
08/08/2013 09:34:07 AM	1375947247	19.812
08/08/2013 09:33:17 AM	1375947197	19.75
08/08/2013 09:32:27 AM	1375947147	19.687
08/08/2013 09:31:37 AM	1375947097	19.625
08/08/2013 09:30:47 AM	1375947047	19.687
08/08/2013 09:29:56 AM	1375946996	19.625
08/08/2013 09:29:07 AM	1375946947	19.562
08/08/2013 09:28:16 AM	1375946896	19.562
08/08/2013 09:27:27 AM	1375946847	19.437
08/08/2013 09:26:37 AM	1375946797	19.437
08/08/2013 09:25:46 AM	1375946746	19.5
08/08/2013 09:24:57 AM	1375946697	19.312
08/08/2013 09:24:07 AM	1375946647	19.5
08/08/2013 09:23:16 AM	1375946596	19.562
08/08/2013 09:22:26 AM	1375946546	19.687
08/08/2013 09:21:36 AM	1375946496	19.75
08/08/2013 09:20:47 AM	1375946447	19.625
08/08/2013 09:19:57 AM	1375946397	19.812
08/08/2013 09:19:07 AM	1375946347	19.937
08/08/2013 09:18:17 AM	1375946297	19.875
08/08/2013 09:17:27 AM	1375946247	20
08/08/2013 09:16:36 AM	1375946196	19.937
08/08/2013 09:15:46 AM	1375946146	20
08/08/2013 09:14:56 AM	1375946096	20.062
08/08/2013 09:14:06 AM	1375946046	19.937
08/08/2013 09:13:16 AM	1375945996	20
08/08/2013 09:12:27 AM	1375945947	19.937
08/08/2013 09:11:36 AM	1375945896	20.062
08/08/2013 09:10:46 AM	1375945846	20.125
08/08/2013 09:09:56 AM	1375945796	19.937
08/08/2013 09:09:06 AM	1375945746	19.937
08/08/2013 09:08:17 AM	1375945697	19.875
08/08/2013 09:07:27 AM	1375945647	19.875
08/08/2013 09:06:37 AM	1375945597	20
08/08/2013 09:05:46 AM	1375945546	19.937
08/08/2013 09:04:56 AM	1375945496	19.875
08/08/2013 09:04:07 AM	1375945447	19.812
08/08/2013 09:03:17 AM	1375945397	19.625
08/08/2013 09:02:27 AM	1375945347	19.625
08/08/2013 09:01:37 AM	1375945297	19.562
08/08/2013 09:00:47 AM	1375945247	19.687
08/08/2013 08:59:57 AM	1375945197	19.75
08/08/2013 08:59:07 AM	1375945147	19.625
08/08/2013 08:58:17 AM	1375945097	19.75
08/08/2013 08:57:26 AM	1375945046	19.75
08/08/2013 08:56:37 AM	1375944997	19.687
08/08/2013 08:55:47 AM	1375944947	19.687
08/08/2013 08:54:56 AM	1375944896	19.562
08/08/2013 08:54:06 AM	1375944846	19.687
08/08/2013 08:53:17 AM	1375944797	19.687
08/08/2013 08:52:27 AM	1375944747	19.75
08/08/2013 08:51:37 AM	1375944697	19.75
08/08/2013 08:50:47 AM	1375944647	19.687
08/08/2013 08:49:56 AM	1375944596	19.875
08/08/2013 08:49:06 AM	1375944546	19.875
08/08/2013 08:48:17 AM	1375944497	19.812
08/08/2013 08:47:27 AM	1375944447	19.937
08/08/2013 08:46:37 AM	1375944397	19.812
08/08/2013 08:45:46 AM	1375944346	19.812
08/08/2013 08:44:56 AM	1375944296	19.875
08/08/2013 08:44:07 AM	1375944247	19.875
08/08/2013 08:43:17 AM	1375944197	19.937
08/08/2013 08:42:27 AM	1375944147	19.937
08/08/2013 08:41:37 AM	1375944097	19.937
08/08/2013 08:40:47 AM	1375944047	19.937
08/08/2013 08:39:56 AM	1375943996	19.937
08/08/2013 08:39:07 AM	1375943947	19.937
08/08/2013 08:38:17 AM	1375943897	19.937
08/08/2013 08:37:27 AM	1375943847	19.875
08/08/2013 08:36:37 AM	1375943797	19.937
08/08/2013 08:35:47 AM	1375943747	19.875
08/08/2013 08:34:56 AM	1375943696	19.875
08/08/2013 08:34:06 AM	1375943646	19.75
08/08/2013 08:33:17 AM	1375943597	19.75
08/08/2013 08:32:27 AM	1375943547	19.812
08/08/2013 08:31:37 AM	1375943497	19.625
08/08/2013 08:30:47 AM	1375943447	19.687
08/08/2013 08:29:56 AM	1375943396	19.687
08/08/2013 08:29:07 AM	1375943347	19.625
08/08/2013 08:28:16 AM	1375943296	19.687
08/08/2013 08:27:27 AM	1375943247	19.687
08/08/2013 08:26:37 AM	1375943197	19.687
08/08/2013 08:25:46 AM	1375943146	19.75
08/08/2013 08:24:56 AM	1375943096	19.625
08/08/2013 08:24:06 AM	1375943046	19.75
08/08/2013 08:23:17 AM	1375942997	19.687
08/08/2013 08:22:27 AM	1375942947	19.687
08/08/2013 08:21:36 AM	1375942896	19.687
08/08/2013 08:20:47 AM	1375942847	19.687
08/08/2013 08:19:57 AM	1375942797	19.75
08/08/2013 08:19:07 AM	1375942747	19.687
08/08/2013 08:18:16 AM	1375942696	19.625
08/08/2013 08:17:27 AM	1375942647	19.75
08/08/2013 08:16:37 AM	1375942597	19.687
08/08/2013 08:15:47 AM	1375942547	19.75
08/08/2013 08:14:57 AM	1375942497	19.875
08/08/2013 08:14:07 AM	1375942447	19.875
08/08/2013 08:13:17 AM	1375942397	19.937
08/08/2013 08:12:26 AM	1375942346	20
08/08/2013 08:11:37 AM	1375942297	19.875
08/08/2013 08:10:47 AM	1375942247	20
08/08/2013 08:09:56 AM	1375942196	19.875
08/08/2013 08:09:06 AM	1375942146	19.937
08/08/2013 08:08:16 AM	1375942096	20
08/08/2013 08:07:27 AM	1375942047	19.937
08/08/2013 08:06:36 AM	1375941996	20
08/08/2013 08:05:47 AM	1375941947	20
08/08/2013 08:04:57 AM	1375941897	20.187
08/08/2013 08:04:07 AM	1375941847	20.187
08/08/2013 08:03:16 AM	1375941796	20
08/08/2013 08:02:27 AM	1375941747	20.125
08/08/2013 08:01:36 AM	1375941696	20
08/08/2013 08:00:47 AM	1375941647	19.812
08/08/2013 07:59:56 AM	1375941596	20
08/08/2013 07:59:06 AM	1375941546	19.812
08/08/2013 07:58:17 AM	1375941497	19.812
08/08/2013 07:57:27 AM	1375941447	19.75
